Wall time,Step,Value
1698250227.7621584,1775,0.75
1698250256.6396728,1783,0.875
1698250285.5266242,1791,0.625
1698250314.7512093,1799,0.875
1698250343.593227,1807,0.5
1698250371.9474416,1815,1.0
1698250400.5788512,1823,0.875
1698250428.9350693,1831,0.625
1698250457.9295862,1839,0.625
1698250486.9004917,1847,1.0
1698250515.7235148,1855,0.75
1698250544.6572497,1863,0.625
1698250573.346855,1871,0.875
1698250602.116619,1879,0.875
1698250630.770791,1887,0.875
1698250659.498859,1895,0.625
1698250688.3638325,1903,1.0
1698250716.7898695,1911,0.875
1698250745.37736,1919,0.625
1698250774.0057,1927,1.0
1698250803.33696,1935,0.625
1698250833.0347874,1943,0.875
1698250862.518004,1951,0.875
1698250891.613737,1959,0.5
1698250920.4484336,1967,0.875
1698250949.636644,1975,0.75
1698250978.722839,1983,0.875
1698251007.988066,1991,0.75
1698251037.1059115,1999,0.875
1698251066.2521412,2007,1.0
1698251095.38307,2015,1.0
1698251124.4989092,2023,1.0
1698251153.253485,2031,0.75
1698251182.2337353,2039,0.875
1698251210.9337635,2047,0.75
1698251239.8408716,2055,0.5
1698251268.605621,2063,1.0
1698251297.1299741,2071,0.625
1698251325.716118,2079,0.625
1698251354.3848004,2087,1.0
1698251382.7359684,2095,0.625
1698251411.434901,2103,0.875
1698251439.8788357,2111,1.0
1698251468.5937283,2119,0.75
1698251497.1333957,2127,1.0
1698251525.9294674,2135,0.625
1698251554.3256125,2143,0.875
1698251582.4757552,2151,0.875
1698251611.154447,2159,1.0
1698251639.127498,2167,0.875
1698251667.3603754,2175,0.875
1698251695.406011,2183,0.75
1698251724.0051763,2191,0.875
1698251752.993885,2199,0.875
1698251781.2865684,2207,0.875
1698251809.7041137,2215,1.0
1698251838.1363342,2223,0.875
1698251865.9533718,2231,0.875
1698251893.9529257,2239,0.5
1698251922.406926,2247,0.875
1698251950.211737,2255,0.75
1698251978.069297,2263,0.875
1698252005.9684577,2271,0.625
1698252033.7608845,2279,0.875
1698252061.6666102,2287,0.5
1698252089.398301,2295,1.0
1698252117.49744,2303,0.875
1698252145.1342132,2311,0.625
1698252173.3200226,2319,0.625
1698252201.36848,2327,1.0
1698252229.253623,2335,0.75
1698252257.0379725,2343,0.625
1698252284.823165,2351,0.875
1698252312.6836128,2359,0.875
1698252340.410969,2367,0.875
1698252368.3291392,2375,0.625
1698252396.2988324,2383,1.0
1698252424.3806949,2391,0.875
1698252452.4661272,2399,0.625
1698252480.6499896,2407,1.0
1698252510.3679338,2415,0.625
1698252540.2131743,2423,0.875
1698252570.5633032,2431,0.875
1698252601.2455132,2439,0.5
1698252631.5728233,2447,0.875
1698252662.3074212,2455,0.75
1698252692.947273,2463,0.875
1698252723.8503172,2471,0.75
1698252754.5551548,2479,0.875
1698252785.0320735,2487,1.0
1698252815.7673965,2495,1.0
1698252846.5879033,2503,1.0
1698252877.0253987,2511,0.75
1698252907.5490737,2519,0.875
1698252937.9007607,2527,0.75
1698252968.4567535,2535,0.5
1698252998.961994,2543,1.0
1698253029.1493435,2551,0.625
1698253059.2813253,2559,0.625
1698253089.7201629,2567,1.0
1698253119.8359296,2575,0.625
1698253150.2704504,2583,0.875
1698253180.6217885,2591,1.0
1698253210.8946586,2599,0.75
1698253240.8708234,2607,1.0
1698253271.4649496,2615,0.625
1698253301.621522,2623,0.875
1698253331.5215466,2631,0.875
1698253361.9577096,2639,1.0
1698253391.7600725,2647,0.875
1698253421.9037275,2655,0.875
1698253451.8798966,2663,0.75
1698253482.104894,2671,0.875
1698253512.6503596,2679,0.875
1698253542.6540835,2687,0.875
1698253573.1491838,2695,1.0
1698253604.1487594,2703,0.875
1698253634.550415,2711,0.875
1698253665.2142277,2719,0.5
1698253696.27176,2727,0.875
1698253726.602233,2735,0.75
1698253757.114499,2743,0.875
1698253787.575516,2751,0.625
1698253817.91556,2759,0.875
1698253848.5798354,2767,0.5
1698253878.746755,2775,1.0
1698253909.3523426,2783,0.875
1698253939.6534617,2791,0.625
1698253970.6089678,2799,0.625
1698254001.3155186,2807,1.0
1698254031.8306544,2815,0.75
1698254062.2604532,2823,0.625
1698254092.8421226,2831,0.875
1698254123.5267317,2839,0.875
1698254153.924209,2847,0.875
1698254184.551119,2855,0.625
1698254215.034706,2863,1.0
1698254245.5264182,2871,0.875
1698254276.0983992,2879,0.625
1698254303.6652942,2887,1.0
1698254331.794964,2895,0.625
1698254360.1816437,2903,0.875
1698254388.7274723,2911,0.875
1698254417.0540564,2919,0.5
1698254444.9742382,2927,0.875
1698254473.177515,2935,0.75
1698254501.3269796,2943,0.875
1698254529.5928702,2951,0.75
1698254557.8230734,2959,0.875
1698254586.1742213,2967,1.0
1698254614.643354,2975,1.0
1698254643.0890734,2983,1.0
1698254671.3249815,2991,0.75
1698254699.6007695,2999,0.875
1698254727.716874,3007,0.75
1698254756.0262275,3015,0.5
1698254784.2785282,3023,1.0
1698254812.320052,3031,0.625
1698254840.3723865,3039,0.625
1698254868.549997,3047,1.0
1698254896.565837,3055,0.625
1698254924.8827584,3063,0.875
1698254953.044515,3071,1.0
1698254981.6349196,3079,0.75
1698255010.2325778,3087,1.0
1698255039.1115153,3095,0.625
1698255067.6237142,3103,0.875
1698255095.7013123,3111,0.875
1698255124.529114,3119,1.0
1698255152.707655,3127,0.875
1698255180.9398007,3135,0.875
1698255209.4370139,3143,0.75
1698255238.0478837,3151,0.875
1698255266.964752,3159,0.875
1698255295.3349454,3167,0.875
1698255324.1684394,3175,1.0
1698255352.682413,3183,0.875
1698255380.884982,3191,0.875
1698255409.2659602,3199,0.5
1698255437.825702,3207,0.875
1698255465.719766,3215,0.75
1698255493.8447316,3223,0.875
1698255521.816806,3231,0.625
1698255549.7404394,3239,0.875
1698255578.0171142,3247,0.5
1698255606.364618,3255,1.0
1698255634.9808025,3263,0.875
1698255663.1969526,3271,0.625
1698255692.0711188,3279,0.625
1698255720.724726,3287,1.0
1698255749.304613,3295,0.75
1698255777.6830177,3303,0.75
1698255806.1881065,3311,0.875
1698255834.5746531,3319,0.875
1698255862.863911,3327,0.875
1698255891.3075,3335,0.625
1698255919.6585908,3343,1.0
1698255947.95581,3351,0.875
1698255976.313099,3359,0.625
1698256004.7434697,3367,0.625
1698256033.8345046,3375,0.625
1698256063.2189553,3383,0.875
1698256092.3724248,3391,0.875
1698256121.728593,3399,0.625
1698256150.5456245,3407,0.875
1698256179.6985102,3415,0.75
1698256208.9197948,3423,0.875
1698256238.327923,3431,0.75
1698256267.5823328,3439,0.75
1698256296.7949235,3447,1.0
1698256326.114911,3455,1.0
1698256355.277806,3463,1.0
1698256384.3322392,3471,0.75
1698256413.5375047,3479,0.875
1698256442.6749318,3487,0.625
1698256472.1613889,3495,0.5
1698256501.455214,3503,1.0
1698256530.6691706,3511,0.5
1698256559.887122,3519,0.625
1698256589.1787276,3527,1.0
1698256618.0167255,3535,0.625
1698256647.2210846,3543,0.875
1698256676.4056997,3551,1.0
1698256705.7014582,3559,0.75
1698256734.8729506,3567,1.0
1698256764.5353236,3575,0.625
1698256793.8121097,3583,0.875
1698256822.7026758,3591,0.875
1698256852.3607943,3599,1.0
1698256881.4336474,3607,0.875
1698256910.4195116,3615,0.875
1698256939.3909745,3623,0.75
1698256968.7699404,3631,0.875
1698256998.7310224,3639,0.875
1698257028.396382,3647,0.875
1698257058.16151,3655,1.0
1698257087.9139757,3663,0.875
1698257117.31977,3671,0.75
1698257146.6243532,3679,0.5
1698257176.4505105,3687,0.875
1698257205.575718,3695,0.75
1698257234.9112382,3703,0.75
1698257263.8908877,3711,0.625
1698257293.0004413,3719,0.75
1698257322.249332,3727,0.5
1698257351.5693889,3735,0.875
1698257381.3258405,3743,0.875
1698257410.6619573,3751,0.625
1698257440.730343,3759,0.625
1698257470.6989048,3767,1.0
1698257500.8259737,3775,0.875
1698257530.4391477,3783,0.75
1698257559.8620906,3791,0.875
1698257589.3999813,3799,0.875
1698257618.838869,3807,0.875
1698257648.257806,3815,0.625
1698257677.3333464,3823,1.0
1698257706.644568,3831,0.875
1698257735.7997794,3839,0.75
1698257764.7037718,3847,1.0
1698257793.8078651,3855,0.625
1698257823.2514067,3863,0.875
1698257852.4741406,3871,0.875
1698257881.7952285,3879,0.625
1698257910.636125,3887,0.875
1698257939.7685702,3895,0.75
1698257968.9462552,3903,0.875
1698257998.2125533,3911,0.75
1698258027.4685578,3919,0.875
1698258056.8787951,3927,0.75
1698258086.544229,3935,1.0
1698258116.2218251,3943,1.0
1698258145.8220155,3951,0.625
1698258175.1847222,3959,0.875
1698258204.7968328,3967,0.75
1698258234.8560593,3975,0.5
1698258264.7896826,3983,0.875
1698258294.3403802,3991,0.625
1698258324.0044212,3999,0.625
1698258353.6644387,4007,1.0
1698258383.2470255,4015,0.625
1698258413.1158714,4023,0.875
1698258442.842484,4031,1.0
1698258472.4379792,4039,0.75
1698258501.809261,4047,1.0
1698258531.475877,4055,0.625
1698258560.6551125,4063,0.75
1698258589.4724789,4071,0.875
1698258618.7665014,4079,1.0
1698258647.3880682,4087,0.875
1698258676.2630348,4095,0.75
1698258705.1207833,4103,0.5
1698258734.3475497,4111,0.5
1698258763.687555,4119,0.5
1698258792.3337467,4127,0.375
1698258821.2659585,4135,0.5
1698258850.0946355,4143,0.5
1698258878.5158658,4151,0.375
1698258906.9828026,4159,0.375
1698258935.8214827,4167,0.375
1698258964.0616128,4175,0.875
1698258992.765614,4183,0.625
1698259021.5265436,4191,0.25
1698259050.3326125,4199,0.625
1698259079.1704159,4207,0.5
1698259108.014129,4215,0.875
1698259137.1614413,4223,1.0
1698259165.9857843,4231,0.375
1698259195.3023574,4239,0.625
1698259224.5920808,4247,1.0
1698259253.760525,4255,0.75
1698259282.9139597,4263,0.625
1698259312.060472,4271,0.875
1698259341.2304733,4279,0.875
1698259370.2601585,4287,0.875
1698259399.30329,4295,0.625
1698259428.2147803,4303,1.0
1698259457.178766,4311,0.875
1698259486.4642553,4319,0.625
1698259514.6909957,4327,1.0
1698259543.6454916,4335,0.625
1698259573.0002954,4343,0.875
1698259602.465726,4351,0.875
1698259631.921082,4359,0.5
1698259661.3076832,4367,0.875
1698259691.197147,4375,0.75
1698259721.44988,4383,0.875
1698259752.001678,4391,0.75
1698259782.465812,4399,0.875
1698259812.8514955,4407,1.0
1698259843.4047809,4415,1.0
1698259873.8808734,4423,1.0
1698259904.031935,4431,0.75
1698259934.2008362,4439,0.875
1698259964.190531,4447,0.75
1698259994.316158,4455,0.5
1698260024.4763532,4463,1.0
1698260054.2804182,4471,0.625
1698260084.04611,4479,0.625
1698260113.8565922,4487,1.0
1698260143.2668133,4495,0.625
1698260173.0909357,4503,0.75
1698260202.6577573,4511,1.0
1698260232.5415845,4519,0.625
1698260262.2046368,4527,0.875
1698260292.308497,4535,0.75
1698260322.043731,4543,0.625
1698260351.3222756,4551,0.5
1698260381.315097,4559,0.5
1698260410.6748712,4567,0.375
1698260440.0735364,4575,0.25
1698260469.452827,4583,0.5
1698260499.1824696,4591,0.625
1698260529.1378899,4599,0.375
1698260558.4360046,4607,0.375
1698260588.1116796,4615,0.375
1698260617.7840557,4623,0.625
1698260647.0722177,4631,0.5
1698260676.4393103,4639,0.375
1698260706.1012416,4647,0.625
1698260735.3471322,4655,0.75
1698260764.6932478,4663,0.25
1698260793.946045,4671,0.75
1698260823.1695826,4679,0.5
1698260852.4944384,4687,0.125
1698260881.530354,4695,0.75
1698260910.9921477,4703,0.75
1698260940.055541,4711,0.625
1698260969.672526,4719,0.625
1698260999.2457764,4727,1.0
1698261028.704893,4735,0.75
1698261057.9952338,4743,0.625
1698261087.340925,4751,0.875
1698261116.706895,4759,0.875
1698261145.9787004,4767,0.875
1698261175.586284,4775,0.625
1698261205.107718,4783,1.0
1698261234.6239269,4791,0.875
1698261263.9899187,4799,0.625
